hour_of_day,day_of_week,month,is_weekend,patient_age,patient_sex,imd_quintile,comorbidity_count,previous_ed_visits_12m,re_attendance_72h,arrival_mode,pre_alert_received,chief_complaint,triage_category,news2_score,nhs_trust,ics_region,trust_type,bed_occupancy_pct,beds_available,staff_ratio,daily_ed_attendance,shift_total_arrivals,shift_ambulance_arrivals,ambulance_handover_delay_min,handover_breach_gt30min,wait_time_to_assessment_min,ed_los_min,boarding_delay_min,queue_length_estimate,capacity_pressure_index,patient_acuity_score,wait_equity_delta_min,deteriorated_in_ed,admitted,occ_x_triage,wait_per_staff,acuity_x_cpi,los_over_threshold,night_high_occ,ambul_handover_stress,is_winter,boarding_per_los
0.020309553,-0.31433755,0.5675295,0.116115965,0.03189068,-0.078333415,0.046838883,0.0062662703,0.0066470355,0.0052545806,-0.5079802,0.0041250293,-0.10100186,-0.089447275,0.15864857,-0.031730272,-0.20907055,0.10734006,0.62841296,-0.42800292,-0.25449285,-0.1519576,-0.11457952,-0.008134787,1.6624193,0.03020499,0.6680457,-0.2447183,-0.37223786,-1.2499679,-0.100070134,-0.7656363,0.035314627,0.0036121395,0.0066496646,0.24503504,0.13783407,-0.35003704,-0.37998953,-0.0003770888,-0.0455798,-0.1728398,-0.003149099
-0.050761674,-0.09405289,-0.16504557,0.09407017,0.006094083,-0.11215404,-0.079501465,-0.016285108,-0.25445482,0.0031537614,-0.258069,0.005185605,0.051831637,-0.81132275,0.13854904,-0.5128794,0.09735874,0.16011824,-1.1191328,0.17597447,-0.24925159,0.032569204,-0.22488092,0.017452916,-0.8264803,0.07797296,-0.56856436,0.18604173,0.46643433,-1.6721562,-0.35616535,-0.016335271,0.018449442,0.0030705717,0.013528636,0.84495676,-0.21851021,-0.34670207,0.310385,-0.001490325,-0.008482359,0.0016090474,0.03770341
0.0036613843,-0.13779606,-0.07180834,0.0948013,-0.05145309,-0.13351957,0.046012852,0.055571374,0.015041049,0.0034115056,-0.2411578,0.005813545,0.03806258,-0.6641134,0.13710545,0.027980087,-0.19616559,0.017746843,-1.0262907,-0.22367686,-0.25247344,0.008080914,-0.09686613,0.0814653,-1.0216678,0.07479298,0.23296294,-0.30455002,-0.960362,-1.4075311,-0.15950222,-0.4793586,-0.10661717,0.0046702777,0.02536885,0.7444335,-0.14851804,-0.48849905,-0.76562023,-0.00013004857,-0.012153119,-0.002872172,-0.14623025
0.0013643219,0.028935425,-0.33403078,-0.034697127,0.025008986,0.104663946,-0.18947273,0.12074921,0.059924874,0.008846778,-0.32055333,0.005725075,0.038685583,0.17285179,-0.3352967,-0.4711803,0.041426696,0.19380091,0.057104908,-0.18812492,-0.44453084,-0.101234004,-0.13360833,0.0050735706,-0.20666721,0.0795155,-0.7540695,-0.53363615,-0.3194158,-1.50567,-0.00015270375,-0.0048412834,0.045136478,0.0053920546,0.06199133,-1.5693772,-0.3079202,0.03383323,-0.7176146,-5.3616146e-05,-0.011933319,-0.02635764,0.021514084
0.023894371,0.09116808,-0.39325106,-0.029629925,0.0064206594,-0.12033681,-0.058186878,0.07432286,0.046398714,0.0067009255,-0.22579949,0.004630668,0.047314353,0.18681179,-0.040961444,-0.7211662,0.384402,0.18597762,-0.8195836,-0.30766046,-0.37152255,-0.008512334,-0.11724143,-0.014793139,-0.40931922,0.081086025,-0.561906,-0.35142383,-0.83206284,-1.419082,-0.027863134,-0.17052159,0.07133599,0.005394006,0.034683403,-1.5208212,-0.15745085,0.04833421,-0.6995846,-8.258301e-05,-0.013666444,-0.04246077,-0.095365115
-0.007476983,-0.23321101,-0.0972727,0.10192909,0.021679603,-0.22004034,0.019326415,0.067566805,0.036499415,0.006122852,0.27034852,0.020005213,0.025093824,-0.31986845,-0.402824,0.25321606,0.16150863,-0.5770909,-0.16436985,-0.33153594,-0.15123366,0.02788129,0.039355967,-0.08341356,-0.11708336,0.07497228,-0.162952,-0.30633682,-0.3660698,-1.6163877,-0.0864662,-0.13592115,-0.07263957,0.0063799806,0.06572416,0.08686357,-0.24801953,0.00019028073,-0.4007005,-9.739513e-05,-0.011643306,0.015945073,-0.00540195
-0.034540143,0.11473309,-0.28653315,-0.06715834,-0.046004903,0.104952045,-0.086318895,-0.08456332,0.009095304,0.006825333,-0.37744766,0.0053328914,0.056199208,0.2095272,0.045131728,0.110325575,0.09393232,-0.5470585,0.39536712,-0.0027330318,-0.11277219,0.031018179,-0.17779301,0.028057635,1.3788843,-0.015897764,0.19707535,-0.6996566,0.23783709,-1.3367934,-0.008530078,0.31869555,0.047565915,0.0053977002,0.052514393,-1.4116914,0.31782392,0.15315,-0.702896,-0.00023397461,0.017909097,-0.034849245,0.031672336
0.060512263,0.08000039,-0.19481091,-0.040669505,-0.03515408,-0.09519175,0.041409153,0.020098321,0.017944423,0.0050444216,-0.1722791,0.0052395677,0.059301697,0.24288015,-0.21215822,0.130437,0.12603132,-0.3753337,0.09453171,-0.061557095,3.2262032,-0.008411104,0.30573723,-0.25745276,-0.11220798,0.057387214,0.44133753,-0.5531092,0.20776257,1.167923,2.0967152,0.1370309,0.11298248,0.0018032681,0.032018885,-0.93855315,0.42603305,0.44686484,-0.4323699,-0.00018060098,-0.003888365,-0.11930263,0.08269432
-0.21937001,-0.19660309,-0.14379899,0.10701998,-0.011745555,0.054190792,-0.06042561,0.083554804,0.028597798,0.013009238,0.12271623,-0.17403394,0.012543373,1.546844,-0.3344403,0.24647129,0.14146829,-0.55578554,0.4756216,-0.06937148,-0.25904673,-0.0068612006,0.2337215,-0.0025099213,-0.18025704,0.06588326,-1.0551867,0.71189445,0.1950128,1.811314,0.07916406,0.41519043,0.05565705,0.004895556,-0.30360448,-0.72208625,-0.2544269,0.52444124,1.0120745,-8.310896e-05,-0.0032102892,-0.03415428,0.06991015
0.0073679336,-0.15145,0.41092786,0.12791398,0.0050145728,-0.14099804,-0.08006463,0.07696494,0.040645987,0.0066265534,-0.34288186,0.0049378695,-0.07494926,1.0885079,-0.28758514,0.112178005,0.09972343,-0.40346795,0.49166647,0.13588347,-0.579928,-0.0012174791,-0.116212144,0.03673565,0.3605521,0.06719122,-0.14748368,-0.8100931,-0.22327422,-1.2711998,-0.0019182083,0.63670653,0.045455616,0.0034668273,0.04795441,-1.1117581,0.19025072,0.36241314,-1.1892341,-0.0004629226,-0.051659208,-0.24468839,0.018133359
-0.026891671,0.14451717,-0.26058882,-0.030018296,0.050133932,-0.13605168,0.07969634,0.0054839854,0.017640173,0.007087728,-0.24271005,0.0066697844,-0.15109128,0.3214574,0.14276549,-0.42143717,-0.015929706,0.18326038,0.47385263,0.4095287,-0.05674968,0.022180885,-0.038337342,0.011728118,0.13009004,0.06726079,-0.28311807,-0.5665409,2.0501857,1.873692,-0.026913397,-0.27281564,-0.02433495,0.0034437058,0.026879199,-1.6558553,-0.087254345,-0.21912073,-0.55657506,-4.7609603e-05,-0.0056448574,-0.0047767977,0.14696282
0.013974181,-0.045278456,-0.1585724,0.09088195,-0.0039179833,-0.077570066,0.021974374,-0.039745737,0.028798552,0.005370963,-0.22875257,0.00531456,0.031457137,-0.46423393,-0.2339761,-0.31689638,-0.060221754,0.14807951,-1.0375444,-0.30583668,-0.20344025,-0.013139564,-0.02897379,0.012330476,-0.754598,0.07786818,0.35102642,0.36518762,0.4604731,-1.5247519,-0.09557477,0.32073733,-0.08380492,0.0052979337,-0.14421,-0.1071177,-0.07214365,0.09249132,0.45788962,-0.00027687458,-0.0065436983,0.021907188,0.051898673
-0.03897419,-0.13726524,-0.26255253,0.093378946,0.0011537874,-0.12113884,-0.1201844,0.012259928,0.021937013,0.006485511,-0.2369282,0.006744646,0.044168357,-0.36893457,-0.13056129,0.1812822,0.13042702,-0.5669397,-0.019337593,0.28653002,-0.11049014,-0.014892265,-0.11106184,0.028114608,-1.0342488,0.07708237,0.24983068,0.89299136,-0.038533196,-0.5514507,-0.15234122,-0.007417728,0.032474216,0.005948536,0.030313717,-0.08099788,-0.02854706,-0.2735967,1.2204261,-9.141375e-05,-0.0062248097,0.011807369,-0.05232154
0.0026423393,-0.3273562,0.6090809,0.091439836,0.030174546,0.081960425,-0.22052453,0.12198614,0.022945128,-0.18895526,-0.27679962,0.0040841964,0.05285396,0.19480652,-0.30546182,0.034954704,-0.12476111,0.02878027,-0.94373363,0.10493443,-0.15424445,-5.9774422e-05,0.34963146,0.015298242,-0.40386876,0.062663935,0.36953458,0.10492482,-0.0029132839,2.942069,0.043544047,-0.035774123,-0.09245034,0.0025577396,0.03254141,-1.5297679,0.09602415,0.16207102,0.033395737,-2.0763486e-05,-0.031235756,-0.16821277,0.029077308
0.0010653752,-0.12136639,-0.024422005,0.114090644,0.018524205,0.044107072,0.059448123,0.055974294,0.042273473,0.008267822,-0.4062472,0.0061624525,0.0005815607,1.7586458,-0.22938786,0.082370184,0.10284371,-0.36354518,-0.2491262,0.27691835,-0.39052004,0.011957161,-0.14471966,0.036428165,1.0669324,0.021945113,-0.2238602,0.5588337,-0.9040948,-0.23246586,-0.0947356,0.90250504,-0.01049985,0.003488241,-0.1672474,-0.77966017,-0.05585586,0.49687934,0.8531175,-6.439271e-05,-0.035137232,0.3358619,-0.100419626
0.005198788,-0.14142737,-0.2615072,0.10358621,-0.023096312,0.08472595,-0.13832758,0.103076786,0.043814432,0.0074968566,0.28174356,0.018010247,-0.22532763,-0.16676493,-0.20044136,-1.0300988,0.3502773,0.22754821,0.40525964,0.27591318,-0.073501065,-0.01662287,0.05754458,-0.032550167,-0.14313708,0.06593821,0.169907,-0.7200557,-0.5918422,2.3215272,0.018762141,-0.5164533,0.073315255,0.0023580724,0.067098275,0.27231187,-0.07260578,-0.12276378,-0.5379766,-0.00014301184,-0.004254391,0.008236515,-0.032592162
0.041190878,-0.38825458,-0.025088355,0.095403925,-0.0029667008,0.10823044,0.0286851,0.041343205,-0.26718134,0.008034689,0.3086093,0.01593317,0.07393973,0.9512744,-0.3142229,-1.0833793,0.38580045,0.2383732,0.5212648,-0.30391425,-0.33164957,0.01535218,0.2974862,-0.03314797,0.15964778,0.05140091,-0.41482723,-0.8317125,-0.011627584,0.24279357,0.06192619,0.3239366,-0.029013114,0.0017509321,0.08212943,-1.2629156,-0.12127191,0.4994764,-1.1377808,-5.4251777e-05,-0.034119736,0.30032718,-0.034318764
0.007274714,-0.08339264,-0.21811512,0.09268285,0.050543625,0.103285804,0.042847544,0.11167575,0.03652929,0.0070907082,-0.3083066,0.0073192827,0.07165596,0.14336395,-0.35041547,-0.972132,0.42365116,0.21440779,0.665679,0.07330448,-0.14323826,0.013557816,-0.11899746,0.06828995,0.45852914,0.0761573,-0.10323574,0.3411204,0.6546042,-1.4689647,-0.10270883,-0.024035027,-0.055432953,0.0053810086,0.055906225,-1.5116795,-0.13659763,-0.20153506,0.448405,-0.00015156578,-0.0055626156,0.023462815,0.038595006
0.026701218,-0.12838726,-0.29280952,0.09108212,-0.056971952,0.09384284,0.05799126,0.0048152534,0.00026116957,0.006841507,-0.1737033,0.0053849984,-0.046488844,-0.6224293,0.16711958,-0.10822134,-0.32834142,0.11095753,-0.5625681,0.041535065,-0.35247946,0.06535365,-0.1450059,0.04705193,-0.90285826,0.077582054,1.1905593,-0.2733527,1.7899668,-1.2808574,-0.16270177,-0.47992054,-0.022888018,0.0041148392,-0.18489233,0.9852967,0.3169819,-0.46714148,-0.4406065,-0.00026884646,-0.006319803,0.00728648,0.07948742
-0.027854433,0.14589171,-0.083745025,-0.030509051,0.021816397,-0.07212275,-0.0013146361,0.068418324,0.009573825,0.0050322046,0.17890778,0.011397988,-0.07585543,0.1342039,-0.06401313,-0.6073307,0.30770475,0.15871952,-0.9103922,-0.09888767,-0.24071674,-0.07002692,-0.08753248,0.061881393,-0.9982652,0.070225626,-0.09154453,0.9508327,0.48079854,-1.3953751,-0.11057598,-0.13698842,0.03360541,0.0044752313,-0.12815323,-1.6376914,-0.10004396,-0.30176735,0.9706983,-0.00029386583,-0.0034683407,-0.046305947,0.047897264
0.03777774,-0.22102106,0.65285134,0.11695968,0.010053547,0.08768794,0.049406208,-0.012980579,0.020842357,0.0067893523,-0.30487734,0.0060683936,0.055195194,-0.50390047,-0.20105225,-0.83317816,0.36467546,0.18753128,-0.020877253,-0.1408341,-0.16149195,-0.017774617,-0.08313687,0.019319508,0.062878415,0.074834235,-0.22609754,0.60574913,0.0168825,-1.4864067,-0.09814738,0.3526968,-0.036989205,0.0040113777,0.054705344,-0.09577364,-0.16563477,0.07819623,0.6200398,-0.00027011408,-0.037525732,-0.19997023,0.018295074
0.035101034,-0.14368653,-0.25275612,0.09705957,-0.051955495,0.12145726,-0.15205628,0.07578121,0.012396487,0.006323451,-0.35833895,0.007979342,0.0463745,-0.19008805,0.21050443,-0.019816302,-0.19884801,0.12344109,0.41209608,-0.20129527,-0.19695678,0.030505441,-0.13236117,0.008010767,-0.73216283,0.07038589,0.3763484,-0.7930134,-0.50474465,-1.4925867,-0.13110082,-0.82721364,-0.11317067,0.005967787,0.06930841,0.07595953,-0.13446097,-0.3833202,-0.75019884,-0.00011912899,-0.00904674,0.041523766,-0.011255577
0.02786127,-0.18001829,0.8187421,0.12133181,0.049705166,-0.101008095,0.030408844,0.021664407,0.03406553,0.0061430857,-0.43194404,0.0025890104,0.05040236,-0.14351895,0.16314593,0.066753924,0.19136451,-0.45418146,-0.89234525,0.079337895,-0.36989474,0.009124371,-0.14478347,-0.008192635,1.5019906,0.08933079,0.27551746,-0.39835793,-0.6829205,-1.15819,-0.034250204,-0.82787275,-0.015651898,0.002813445,0.028246777,-0.0850665,0.17297663,-0.32980573,-0.64035225,-0.000108005945,-0.085773714,-0.089685984,-0.05429852
-0.009185581,-0.14998259,-0.031990197,0.10197067,0.013370168,-0.06812935,-0.150767,-0.04898079,-0.009320769,0.005382373,-0.24881713,0.0044408543,0.028796341,-0.27826104,0.20936993,0.21501571,0.14665304,-0.46387827,-0.8563811,0.29185423,-0.079833165,0.013978279,0.10125356,0.019827593,-0.35842332,0.06789343,0.43434215,0.197744,0.5901455,3.1146693,-0.006231381,0.17139019,-0.04917408,0.003599885,-0.11593463,0.09987005,-0.0681633,0.073660225,0.14798702,-3.3303826e-05,-0.0053831567,0.009300224,0.08072529
0.04299909,-0.13760798,-0.31054506,0.093501136,0.039381158,0.090041645,0.016723381,0.0633142,-0.032376174,0.007936898,0.38616753,0.013034477,0.060573075,-0.7788332,0.17464228,0.21748902,0.17592584,-0.5742881,-1.2997129,-0.28341204,-0.1474956,0.033794444,-0.09528197,-0.030982839,-0.22411436,0.0728213,0.37654552,0.03204568,-0.11121048,-1.5181861,-0.06073916,-0.60146964,0.009581397,0.00493447,-0.19721389,0.9430781,-0.13170238,-0.40944418,0.17293799,-0.00015496893,-0.006829585,-0.0026840868,0.012360474
-0.3142573,0.29089403,-0.03074987,-0.02874111,-0.037155107,0.05679424,-0.0069154524,0.045895837,0.024770794,0.007051164,0.2014051,-0.13809614,-0.09675532,-0.35843128,0.115795165,0.10131779,-0.18352637,-0.33583987,0.1361319,-0.032097265,-0.3934794,-0.0015028775,-0.33588466,-0.029702429,0.51743346,0.06645587,-0.4660108,0.6854886,0.8102547,-1.2580291,-0.0844506,-0.76343346,-0.04111565,0.0022299292,-0.0010453234,-0.021717783,-0.15189135,-0.47922507,0.8211533,-0.0010110021,-0.036236253,0.2645439,0.0427529
-0.00698359,-0.2928368,0.31208634,0.13098134,-0.0075134495,0.06722408,-0.13800514,0.04456363,-0.018739905,0.005712603,0.23532836,0.015252003,-0.09064438,-0.18951547,-0.30066183,-0.36743802,0.11443166,0.17184724,0.080793336,0.32716367,0.22979966,0.0055416105,0.032795146,0.0141990855,-0.6880948,0.06051469,-0.05271946,-0.35450932,1.1560612,3.2027438,-0.072899714,0.11867954,0.05699299,0.0021083213,-0.22219722,0.14876905,-0.2658426,-0.12934141,-0.4725994,-9.7571465e-05,-0.032718677,-0.16993721,0.08341105
0.049461924,-0.106913745,-0.16485982,0.094921835,0.00045142372,0.05860627,0.050724886,0.06515183,0.003863907,-0.20911933,-0.21342358,0.0047161602,0.026953686,-0.66101027,0.16713776,0.19356918,0.14891744,-0.47495112,-1.1684865,-0.13593714,-0.56307507,-0.0027922571,-0.12701409,0.019466456,-1.0136533,0.07418137,0.6453105,-0.25501165,-0.14040996,-1.6046618,-0.049993422,-0.5185445,-0.11342019,0.0021595664,-0.16393606,0.8750565,0.3163057,-0.43273005,-0.40032822,-0.00030342166,-0.009787806,0.019394066,0.01770589
0.02057659,-0.09123763,-0.3113598,0.0910151,0.03510716,-0.17424591,0.03183038,0.04143488,0.025266387,0.0069158287,0.3364337,0.018474586,0.0478729,-0.16858418,0.18386279,0.23843515,0.16657086,-0.6187329,0.38784686,-0.6489044,-0.2710297,-0.03639928,-0.09265361,0.013120736,1.273693,-0.0078857215,0.40263915,-0.274586,0.3097362,-1.311805,-0.074575275,-0.9012805,-0.10858497,0.005229069,0.04832871,0.0010829526,0.046419177,-0.31702292,-0.4189415,-0.00014715038,0.13988379,-0.42609033,0.02215592
-0.13097401,-0.03905225,-0.31010532,0.09582177,0.010576409,-0.12275662,0.020225368,0.08631179,0.023991287,0.0060748137,0.28241077,0.0152979,0.04442558,-0.3932946,-0.35515863,-0.003049285,-0.20531411,0.07982915,-0.22142409,-0.12123192,-0.37396786,0.030351672,-0.13369726,-0.004521501,-1.2599046,0.071727715,0.5255616,0.85081154,-0.66115487,-1.5508007,-0.104549356,0.091855116,-0.026636211,0.0053481655,-0.19576134,-0.0878166,0.23927891,-0.029152824,0.8945695,-0.0015962094,-0.00449498,0.027689815,-0.04434643
-0.15179466,-0.18844074,-0.16218166,0.09831932,0.022221806,0.11750132,0.06678192,-0.13574462,0.010847776,0.011862151,-0.31918025,0.0054877223,0.04442072,0.15146081,0.063542835,0.10857043,0.21565895,-0.59743696,0.03192715,0.2706347,-0.4261448,-0.002767315,-0.042790994,0.012889123,0.17841429,0.07155984,-0.13805324,0.016652284,-0.57322395,1.7518008,0.033522997,0.54734504,-0.016662708,0.0039946884,0.0654484,-1.4055227,0.074314214,0.34917927,0.1455274,-0.00025335394,-0.0057982104,0.022026919,-0.060737915
0.0025958864,-0.015245614,-0.21301635,0.099819474,0.01865363,0.17364958,-0.06197678,0.062403005,0.0071315793,0.012825061,0.52464974,0.021966485,0.05717039,-0.3564654,0.2289554,-0.49396962,-0.117284946,0.26232135,0.62962985,-0.17894726,-0.3891518,0.020501547,0.0010043845,0.021551507,-0.53537905,0.072015695,-0.20307794,0.03580873,-0.46387666,-1.1775874,0.076791406,-0.70855856,0.055022754,0.004509671,0.094605975,0.2742982,0.12824154,-0.056036513,0.08033406,-0.00012051703,-0.0066925515,0.040574614,-0.014859021
0.0024903382,0.20254137,-0.09644959,-0.0337976,0.073580116,0.068689086,0.038160425,0.02302061,0.02588479,0.005758064,0.24080029,-0.13090079,-0.16955961,-0.6413516,0.12360535,-0.044165462,-0.18299216,0.08179419,-1.0756948,0.21793415,-0.074423924,0.02534499,-0.17431198,0.03414357,-0.21411844,0.06586799,0.7802093,-0.2738706,0.46178883,-0.8188808,-0.24078333,-0.5437314,-0.0072480864,0.004666214,-0.1381021,0.9493721,0.1661516,-0.4260267,-0.40397367,-0.00050319335,-0.0052046245,-0.038119506,0.0052453447
-0.011207469,-0.16601725,-0.086589426,0.10832556,-0.0580713,0.05691618,0.08207345,0.10266979,0.030748753,0.009137687,-0.31712097,0.00741808,-0.057607867,0.97107863,-0.3814965,-0.4069062,0.087163165,0.18372862,-0.8932674,0.1841597,0.046848305,-0.072179675,0.04246008,-0.0373797,-0.9173597,0.06589022,-0.10797894,-1.2838316,-0.06192728,1.8901885,-0.12852262,0.28074992,0.0100548975,0.004096906,-0.19669901,-1.3801707,-0.25112203,0.0027494011,-1.0276331,-2.2182168e-05,-0.0051273513,0.03521638,-0.030884909
-0.014618837,0.18747452,0.028667007,-0.021340247,-0.021561671,0.10867855,0.025827406,-0.15059793,-0.27135795,0.009425952,-0.30815062,0.005782372,0.027993478,-0.390883,0.17321505,0.21110341,0.12513135,-0.4863021,-0.18471165,-0.27920604,-0.47501254,-0.0032270213,-0.29772192,0.012660174,0.105794035,0.078435875,0.06332815,0.09371472,-0.5282055,-1.3991584,-0.028243287,-0.16263567,0.09543416,0.003460468,0.04942412,-0.08386959,0.31032827,0.08245541,0.1491027,-8.474224e-05,-0.032985866,0.30494356,-0.030186765
-0.0012279482,0.17881608,-0.33684134,-0.07528081,0.0058236117,0.08310362,-0.037497118,0.08011996,-0.23280042,0.007807934,0.20776428,-0.1605898,0.023750246,-0.055845425,-0.081132405,-0.37338212,-0.07754829,0.18565485,-0.21587224,-0.06419125,0.05649663,-0.08313869,-0.08612021,0.004916916,-0.87809104,0.070977435,-0.8395201,0.08022372,-0.3335553,-0.7078624,0.10749527,-0.23732199,0.030731084,0.004485771,-0.21331051,-1.6775649,-0.16218589,0.1309494,0.18544841,-5.163407e-05,-0.006573011,-0.038750652,0.0027313565
0.028736988,0.25910243,0.6396668,-0.008643858,-0.0415245,0.106551826,-0.09988974,0.032679748,0.033848513,0.008464144,-0.28341848,0.0044845976,0.046243306,-0.70118624,0.11793576,0.23553476,0.1456957,-0.5380166,0.10574651,-0.26605928,-0.3587692,0.019226002,-0.20716023,-0.02535614,0.10533172,0.06995275,0.8070952,-0.05129231,0.60997945,-1.4195786,0.06366137,-0.5749706,0.04700583,0.0022150308,0.04573545,1.0240784,0.34745008,-0.23199052,-0.0352866,-0.00029521674,-0.03617567,-0.16377564,-0.04212491
-0.03844335,0.3210478,-0.13205676,-0.04462154,-0.0018334545,-0.2256691,-0.03706212,0.06468397,-0.02161562,0.0077420464,0.3528048,0.011709791,0.010653554,-0.66766137,0.13912158,0.033158593,-0.11592237,0.08350055,0.24845855,0.21344244,-0.16179872,-0.025715945,0.35705197,-0.025160357,-0.20104833,0.06653908,-0.46589622,0.01089677,-0.86896527,3.0763907,0.09655215,-0.4669257,0.094006464,0.004164468,0.036289167,0.93450373,-0.128638,-0.28380796,0.04134027,-7.85701e-05,-0.004695924,-0.15446305,-0.12898113
0.03635631,0.14257824,-0.31688258,-0.06554125,0.042876545,0.079967,-0.050398145,0.0735974,0.0379471,0.0060557923,0.18447164,0.0136053115,-0.045197055,-0.5134873,-0.11702971,0.16691537,-0.19007094,-0.3556683,-0.04931828,-0.07997078,-0.15266155,0.024998102,-0.18251199,-0.006302562,-0.8676854,0.081113584,-0.7039177,0.39840868,-0.36265033,-1.3884,-0.23467216,-0.34705675,0.044663485,0.00698476,0.044305988,-0.118399166,-0.3855611,-0.47683984,0.47868016,-0.00015079313,-0.009673621,0.0034993934,-0.021875223
-0.008294183,-0.08157722,-0.28037888,0.09574934,-0.032528177,0.10776002,0.09155746,0.11765603,-0.045960605,0.007054909,-0.35395086,0.0073968307,0.053695753,0.021559782,-0.294795,0.040348332,-0.22149976,0.10623195,0.63578373,-0.23911695,0.05864239,0.009854231,-0.046976715,-0.04205296,-0.27263382,0.07611303,-0.49867782,0.24732177,0.36240417,-1.5221972,-0.087972485,0.05030018,-0.08446291,0.007700017,0.08004961,-1.4129869,-0.4150622,-0.010209256,0.43702036,-0.00023095177,-0.004621746,0.018677382,0.041558694
-0.0146933785,-0.2190026,-0.37121475,0.09117051,0.028005911,0.07630074,-0.097365655,-0.01775447,0.04159368,0.007017792,-0.24800916,0.0056912038,0.036647845,0.10548547,0.13040228,0.10755725,-0.08842505,-0.2675683,-0.9231579,-0.3311048,-0.4005257,-0.00219288,0.018783584,-0.08661108,-0.7551596,0.079948604,-0.18043812,0.35941777,-0.8842749,-1.5149727,0.06155106,-0.05921836,0.055262163,0.006162384,0.039459765,-1.8513912,-0.020512525,0.08241693,0.4262976,-0.0002679344,-0.009725582,-0.0086548915,-0.08875592
0.03045733,-0.22487544,0.43988615,0.12838791,0.00013577592,0.05356899,0.0045413943,0.03266625,-0.18634404,0.0049745347,-0.24646272,0.006311512,-0.13898559,-0.1804421,-0.164384,0.20428759,0.15640947,-0.5242656,-0.1502534,0.2447209,-0.24286011,0.045532577,-0.1433533,-0.014004465,-0.48351023,0.061731108,-0.22235224,-0.2505744,1.0985587,0.74854416,-0.104024865,-0.47694767,0.04076318,0.0011413544,-0.15847954,-0.08076448,-0.057004057,-0.271033,-0.6437543,-0.00014668067,-0.045517966,-0.23135433,0.07374121
0.0150586385,-0.25153607,-0.30646726,0.10485393,-0.008463235,0.07273032,-0.21504308,0.12265805,0.042850215,0.007294843,0.31979722,0.014100953,0.15421869,0.14150904,-0.3782818,0.10543024,0.072696246,-0.40899748,-0.200708,0.27856982,-0.007138238,-0.007500856,0.1397736,-0.0057712863,-0.6951277,0.06918631,-0.71933776,0.14287943,-0.78476036,2.8156576,-0.11329063,-0.07039652,0.04563316,0.0062171826,-0.20741743,-1.7148485,-0.28713074,-0.060182463,0.19411303,-5.7117635e-05,-0.005078873,0.009117547,-0.067348726
0.018463552,-0.33743212,0.49584633,0.115114324,-0.047652554,-0.11162696,0.081928074,-0.031652603,-0.016307237,0.0077281594,-0.25958985,0.004882377,0.04185794,-0.34162512,-0.01953344,0.16284442,0.14907016,-0.43103728,-0.9133526,-0.24122858,-0.3908598,-0.011416744,-0.041799646,-0.023735873,-0.38854077,0.06676233,0.5135969,0.37315893,-0.79699975,-1.6412544,0.024698792,0.07996076,-0.04548375,0.0035566317,0.038177703,-0.032939952,0.27221,0.12304855,0.41591984,-0.00026815105,-0.045826275,-0.18178244,-0.0916547
0.025338992,-0.11836799,0.7738198,0.11683086,0.011813445,0.09112278,-0.1424562,0.044911135,0.014097489,0.006581527,0.34098065,0.013921287,0.019106604,0.31067833,0.17598751,0.12619092,-0.17063802,-0.44235957,0.1334174,-0.15622744,-0.28541172,0.06318279,-0.052268386,-0.006501189,0.22969113,0.059342008,0.36054808,-0.2602551,-0.16159165,-1.2068058,-0.047162574,-0.28939882,0.09913117,0.0032312935,0.058200493,-1.8280046,0.039615404,-0.12237643,-0.4618711,-0.0001120137,-0.06159439,-0.18874605,0.013134889
0.05774932,-0.11189729,0.0011126548,0.100524016,-0.030375473,-0.12505673,-0.10104588,0.074445456,-0.015452083,0.0026526323,-0.39659616,0.003490826,-0.09145369,-0.7071778,0.14572209,-0.35662115,-0.035065416,0.14529963,0.085874856,-0.30831587,-0.22257036,-0.041085824,-0.060920406,0.0028903945,1.2221084,0.0014598382,0.1429538,0.31301332,-0.42306426,-1.3102982,-0.0402418,-0.50580823,0.09509697,0.0029985767,0.013659804,1.0304672,-0.06567803,-0.22673519,0.3708918,-0.00067329203,-0.041370142,0.39601317,-0.040215135
-0.09069342,-0.17440602,-0.1795349,0.09804165,-0.041076396,0.07798293,0.010996658,0.075181715,-0.0034054038,0.005530868,0.31298983,0.0182397,0.014164899,0.19194326,0.15456909,0.123978026,-0.058265854,-0.33343923,-0.12147024,0.14703335,-0.104502246,-0.009450205,-0.04979134,0.006557109,-0.9588043,0.07154915,0.43024197,0.41957924,-0.43408155,-0.5598135,-0.11316876,-0.3630378,0.03589842,0.004487437,-0.21337949,-2.1394062,-0.10264976,-0.3820387,0.51784927,-0.00034252985,-0.0050479746,0.01334757,-0.043746706
-0.039778408,-0.11522741,-0.16430941,0.09756755,0.0072014937,0.11772671,0.016865386,0.0914041,0.02685597,0.010785502,0.2774078,0.020793488,0.055777773,-0.20290592,-0.16001436,0.19755016,0.16969366,-0.61172545,0.4812975,0.107382014,-0.4942403,-0.084779315,-0.1760314,0.012362787,-0.6353808,0.07135705,-0.13220765,-0.8577014,-0.18892694,-1.572837,0.0011306191,-0.505234,-0.001745272,0.0053172586,-0.38232505,0.13986176,-0.016448267,-0.23003861,-0.6672282,-0.00047950714,-0.008213371,0.030262668,-0.03877536
